obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,gA(s^-1),fik,log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""281.1840""","=""0.0003""","=""281.1843""","=""0.0011""","=""160""","=""5.05e+06""","=""8.56e-04""","=""-2.222""",D+,"=""36.854157""","=""41.262215""","=""2s2.2p5.3p""","=""3D""","=""3""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[5/2]*""","=""2""",,"=""T7663""","=""L914""",
"=""281.3900""","=""0.0003""","=""281.3906""","=""0.0011""","=""250""","=""2.1e+07""","=""4.9e-03""","=""-1.6""",E,"=""36.902113""","=""41.306940""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""1""",,"=""T7663c80""","=""L914""",
"=""281.8288""","=""0.0003""","=""281.8285""","=""0.0011""","=""350""","=""3.6e+07""","=""8.9e-03""","=""-1.4""",E,"=""36.902113""","=""41.300096""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""",,"=""T7663c80""","=""L914""",
"=""282.9868""","=""0.0003""","=""282.9867""","=""0.0011""","=""600""","=""1.68e+08""","=""4.04e-02""","=""-0.695""",B,"=""36.902113""","=""41.282097""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""2""",,"=""T6036""","=""L914""",
"=""283.9564""","=""0.0003""","=""283.9564""","=""0.0011""","=""800""","=""3.6e+08""","=""8.6e-02""","=""-0.36""",E,"=""36.902113""","=""41.267140""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[5/2]*""","=""3""",,"=""T7663c79""","=""L914""",
"=""284.1724""","=""0.0003""","=""284.1721""","=""0.0011""","=""1000""","=""4.46e+08""","=""1.08e-01""","=""-0.268""",A,"=""32.846429""","=""37.208144""","=""2s2.2p5.3s""","=""3P*""","=""2""","=""2s2.2p5.3p""","=""3P""","=""2""",,"=""T7663""","=""L914""",
"=""284.2762""","=""0.0003""","=""284.2772""","=""0.0011""","=""30""","=""2.62e+06""","=""6.34e-04""","=""-2.499""",D,"=""36.902113""","=""41.262215""","=""2s2.2p5.3p""","=""3D""","=""2""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[5/2]*""","=""2""",,"=""T7663""","=""L914""",
"=""285.6508""","=""0.0003""","=""285.6508""","=""0.0012""","=""650""","=""1.9e+08""","=""7.5e-02""","=""-0.65""",E,"=""36.967803""","=""41.306940""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.(2P*<1/2>).3d""","=""2[3/2]*""","=""1""",,"=""T7663c80""","=""L914""",
"=""285.9488""","=""0.0003""","=""285.9486""","=""0.0012""","=""800""","=""6.57e+07""","=""1.61e-02""","=""-1.094""",B,"=""32.846429""","=""37.181047""","=""2s2.2p5.3s""","=""3P*""","=""2""","=""2s2.2p5.3p""","=""1P""","=""1""",,"=""T7663""","=""L914""",
"=""286.1019""","=""0.0003""","=""286.1021""","=""0.0012""","=""350""","=""2.4e+07""","=""9.8e-03""","=""-1.5""",E,"=""36.967803""","=""41.300096""","=""2s2.2p5.3p""","=""3D""","=""1""","=""2s2.2p5.(2P*<1/2>).4s""","=""2[1/2]*""","=""1""",,"=""T7663c80""","=""L914""",
