obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,gA(s^-1),fik,log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""325.6672""","=""0.0005""","=""325.66879""","=""0.00003""","=""""","=""1.70e+04""","=""1.35e-05""","=""-4.568""",C,"=""0.00000000""","=""3.8059666""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.16p""","=""2P*""","=""3/2""",,"=""T4515""","=""L3287c91""",
"=""325.7071""","=""0.0005""","=""325.708223""","=""0.000003""","=""""","=""1.4e+02""","=""1.1e-07""","=""-6.65""",C,"=""0.00000000""","=""3.805505791""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.16p""","=""2P*""","=""1/2""",,"=""T4515""","=""L3287c91""",
"=""327.0474""","=""0.0005""","=""327.04856""","=""0.00003""","=""""","=""2.6e+04""","=""2.1e-05""","=""-4.38""",C+,"=""0.00000000""","=""3.7899103""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.15p""","=""2P*""","=""3/2""",,"=""T7227""","=""L3287c91""",
"=""327.0977""","=""0.0005""","=""327.099702""","=""0.000003""","=""""","=""2.46e+02""","=""2.0e-07""","=""-6.40""",C,"=""0.00000000""","=""3.789317765""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.15p""","=""2P*""","=""1/2""",,"=""T7227""","=""L3287c91""",
"=""328.8601""","=""0.0005""","=""328.86169""","=""0.00003""","=""""","=""3.6e+04""","=""2.9e-05""","=""-4.24""",D+,"=""0.00000000""","=""3.7690159""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.14p""","=""2P*""","=""3/2""",,"=""T7227""","=""L3287c91""",
"=""328.9286""","=""0.0005""","=""328.929769""","=""0.000003""","=""""","=""5.0e+02""","=""4.1e-07""","=""-6.09""",C+,"=""0.00000000""","=""3.768235852""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.14p""","=""2P*""","=""1/2""",,"=""T7227""","=""L3287c91""",
"=""331.3121""","=""0.0005""","=""331.31384""","=""0.00003""","=""""","=""5.80e+04""","=""4.8e-05""","=""-4.02""",C+,"=""0.00000000""","=""3.7411213""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.13p""","=""2P*""","=""3/2""",,"=""T7227""","=""L3287c91""",
"=""331.4055""","=""0.0005""","=""331.407305""","=""0.000003""","=""""","=""1.0e+03""","=""8.2e-07""","=""-5.79""",C+,"=""0.00000000""","=""3.740066199""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.13p""","=""2P*""","=""1/2""",,"=""T7227""","=""L3287c91""",
"=""334.7490""","=""0.0005""","=""334.75123""","=""0.00003""","=""""","=""8.56e+04""","=""7.2e-05""","=""-3.84""",B,"=""0.00000000""","=""3.7027069""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.12p""","=""2P*""","=""3/2""",,"=""T7227""","=""L3287c91""",
"=""334.8820""","=""0.0005""","=""334.884823""","=""0.000003""","=""""","=""2.12e+03""","=""1.78e-06""","=""-5.45""",B,"=""0.00000000""","=""3.701229795""","=""5p6.6s""","=""2S""","=""1/2""","=""5p6.12p""","=""2P*""","=""1/2""",,"=""T7227""","=""L3287c91""",
